name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
seet,BC550522411,seet,19,Furniture,Technology,0.6933919384273944,semantic_conf,Technology,0.7704354871415494,Furniture,0.5368335902690887
HP EliteDesk,BC620402022,hp elitedesk,8,,Services,0.7046319805894007,semantic_conf,Services,0.7829244228771118,Furniture,0.5340333938598633
widescreen 2022,BC922790554,widescreen 2022,12,Technology,Services,0.6706602942202058,semantic_conf,Services,0.7451781046891175,Technology,0.5512153744697571
HON filing cabnet,BC184264458,hon filing cabnet,16,,Technology,0.8925689332232699,agreement,Technology,0.7709935763777563,Technology,0.6021893978118896
armario,BC183682466,armario,2,Furniture,Services,0.6923557679897135,semantic_conf,Services,0.7692841866552372,Furniture,0.6167914867401123
filing cabinet,BC912497781,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Services,0.5998937487602234
DSL,BC690106975,dsl,7,,Furniture,0.6773151367577817,semantic_conf,Furniture,0.752572374175313,Technology,0.6820215582847595
armoire Model X-144,BC197915848,armoire model x-144,1,,Furniture,0.9609503746032715,zeroshot_high_conf,Technology,0.7761035914590527,Furniture,0.9609503746032715
iCloud storage unlimited,BC327499388,icloud storage unlimited,7,,Technology,0.8102592825889587,zeroshot_high_conf,Furniture,0.7554477618439226,Technology,0.8102592825889587
servicio de internet,BC396460161,servicio de internet,7,Services,Services,0.9338756799697876,zeroshot_high_conf,Furniture,0.7773150370819597,Services,0.9338756799697876
Knoll file cabinet,BC441017812,knoll file cabinet,16,,Technology,0.6998256557555141,semantic_conf,Technology,0.7775840619505713,Furniture,0.5272589921951294
Herman Miller desk - Refurbished,BC672263097,herman miller desk - refurbished,14,,Furniture,0.9457651376724243,zeroshot_high_conf,Technology,0.7516266038005844,Furniture,0.9457651376724243
インターネットサービス,BC244667571,インターネットサーヒス,0,Services,Services,0.8229121209104953,agreement,Services,0.7301131492883879,Services,0.53590549826622
SOC service business,BC318830034,soc service business,4,,Services,0.9686643481254578,zeroshot_high_conf,Furniture,0.7607750505507898,Services,0.9686643481254578
security support,BC134163406,security support,13,Services,Furniture,0.709772537473003,semantic_conf,Furniture,0.788636152747781,Services,0.7181601762771607
cloud backup per device,BC336999287,cloud backup per device,17,Services,Furniture,0.6930868875238861,semantic_conf,Furniture,0.7700965416932068,Technology,0.6654662489891052
SLA agreement enterprise,BC245284437,sla agreement enterprise,15,,Services,0.6947112321853638,zeroshot_fallback,Furniture,0.7511268825526821,Services,0.7719013690948486
Photoshop limited,BC739695468,photoshop limited,18,,Services,0.668300252192855,semantic_conf,Services,0.742555835769839,Technology,0.5777485013008118
curved monitor,BC899641923,curved monitor,12,Technology,Technology,0.8797231316566467,zeroshot_high_conf,Services,0.7551781547570191,Technology,0.8797231316566467
dedicated line per device subscription,BC699524216,dedicated line per device subscription,17,Services,Furniture,0.6769100021574463,semantic_conf,Furniture,0.7521222246193848,Technology,0.5436108112335205
برمجيات,BC569762050,برمجيات,0,Services,Services,0.8218775157054362,agreement,Services,0.7114044433862883,Services,0.5530225038528442
reception sofa,BC529280096,reception sofa,5,Furniture,Furniture,0.9645913243293762,zeroshot_high_conf,Technology,0.7793516139066672,Furniture,0.9645913243293762
on-site support,BC168012695,on-site support,13,Services,Services,0.8463297486305237,zeroshot_high_conf,Furniture,0.7717362690006802,Services,0.8463297486305237
photo printer wireless,BC396306713,photo printer wireless,18,Technology,Technology,0.8417416214942932,zeroshot_high_conf,Services,0.7692575245363185,Technology,0.8417416214942932
Haworth computer desk Model A-419,BC435971123,haworth computer desk model a-419,1,,Technology,0.8537107476582994,agreement,Technology,0.772794878022926,Technology,0.5406062722206115
phone support package,BC448854016,phone support package,13,Services,Services,0.8154274821281433,zeroshot_high_conf,Furniture,0.7692673850094387,Services,0.8154274821281433
gabinete,BC629855936,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Furniture,0.7236914038658142
secondary display,BC559084418,secondary display,12,Technology,Services,0.6680975507948365,semantic_conf,Services,0.7423306119942628,Technology,0.5463343977928161
i-Mac,BC925310631,i-mac,9,,Technology,0.9491588473320007,zeroshot_high_conf,Services,0.7211662936816906,Technology,0.9491588473320007
mesh armoire,BC420848110,mesh armoire,2,Furniture,Furniture,0.9398482441902161,zeroshot_high_conf,Services,0.764858660989954,Furniture,0.9398482441902161
swivel chair,BC156999852,swivel chair,14,Furniture,Furniture,0.8358333110809326,zeroshot_high_conf,Technology,0.7663242151325241,Furniture,0.8358333110809326
gabinete,BC655778818,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Furniture,0.7236914038658142
диван,BC788691372,диван,11,Furniture,Technology,0.6997664999220338,semantic_conf,Technology,0.7775183332467042,Services,0.4850142002105713
large workspace Model C-889,BC144910623,large workspace model c-889,1,,Technology,0.7008238573703679,semantic_conf,Technology,0.7786931748559643,Furniture,0.49289971590042114
Global armoire,BC857134424,global armoire,2,,Furniture,0.931512176990509,zeroshot_high_conf,Services,0.7649612405836125,Furniture,0.931512176990509
Steelcase premium Steelcase desk Model A-791,BC540396677,steelcase premium steelcase desk model a-791,1,,Furniture,0.9475728273391724,zeroshot_high_conf,Technology,0.7780847306420972,Furniture,0.9475728273391724
OneDrive storage,BC695411648,onedrive storage,17,,Technology,0.9100214838981628,zeroshot_high_conf,Furniture,0.7509095085167847,Technology,0.9100214838981628
internet service business,BC171508836,internet service business,7,Services,Furniture,0.6985118835839536,semantic_conf,Furniture,0.7761243150932817,Services,0.7673137784004211
wardrobe,BC185260383,wardrobe,2,Furniture,Services,0.8630395696869196,agreement,Services,0.7476303556501408,Services,0.5801228284835815
counch,BC389758574,counch,19,Furniture,Technology,0.6841117634567676,semantic_conf,Technology,0.7601241816186307,Furniture,0.6085282802581787
deks,BC412651461,deks,3,Furniture,Technology,0.6768265223126756,semantic_conf,Technology,0.7520294692363062,Furniture,0.6118680834770203
ITSM service,BC687703577,itsm service,7,,Furniture,0.7053692727956082,semantic_conf,Furniture,0.7837436364395647,Services,0.759305477142334
SLA agreement,BC725996789,sla agreement,15,,Services,0.8748754262924194,zeroshot_high_conf,Furniture,0.7533540697093594,Services,0.8748754262924194
chrome book used,BC587135978,chrome book used,8,Technology,Services,0.8624771291187417,agreement,Services,0.7680662366321472,Services,0.5588216543197632
SLA agreement,BC290136266,sla agreement,15,,Services,0.8748754262924194,zeroshot_high_conf,Furniture,0.7533540697093594,Services,0.8748754262924194
BI tool standard subscription,BC329703585,bi tool standard subscription,6,,Furniture,0.6756215610823533,semantic_conf,Furniture,0.750690623424837,Technology,0.601229453086853
drukarka Gen 2 - Refurbished,BC411152157,drukarka gen 2 - refurbished,8,,Services,0.6932572149548639,semantic_conf,Services,0.7702857943942932,Furniture,0.62449049949646
стул,BC134606221,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Services,0.4932954609394073
Dropbox Business per device,BC944356532,dropbox business per device,17,,Furniture,0.677023942396399,semantic_conf,Furniture,0.7522488248848878,Technology,0.696640920639038
work table,BC807478862,work table,10,Furniture,Furniture,0.8424681425094604,zeroshot_high_conf,Technology,0.7685725977580232,Furniture,0.8424681425094604
support technique agreement,BC655091932,support technique agreement,13,Services,Furniture,0.688574342253963,semantic_conf,Furniture,0.7650826025044033,Services,0.7048994779586791
16GB RAM Computer v2,BC888412068,16gb ram computer v2,9,,Technology,0.9427485466003418,zeroshot_high_conf,Services,0.7296314049373364,Technology,0.9427485466003418
desk,BC154245232,desk,3,Furniture,Furniture,0.936634361743927,zeroshot_high_conf,Technology,0.7825004961337366,Furniture,0.936634361743927
Haworth small デスク,BC323818407,haworth small テスク,21,,Services,0.6612739031938539,semantic_conf,Services,0.7347487813265043,Furniture,0.4882120013236999
Executive Seat EX-400,BC771939435,executive seat ex-400,1,,Furniture,0.8598229289054871,zeroshot_high_conf,Technology,0.7676835413148572,Furniture,0.8598229289054871
Global glass cabnit,BC933135507,global glass cabnit,16,,Technology,0.8354811953053697,agreement,Technology,0.7600192287863562,Technology,0.5253364562988281
IT support basic license,BC690929397,it support basic license,13,,Technology,0.7058077454566956,zeroshot_fallback,Furniture,0.7617140460049221,Technology,0.7842308282852173
LCD monitor,BC677678962,lcd monitor,12,,Technology,0.9200593829154968,zeroshot_high_conf,Services,0.7659982455277405,Technology,0.9200593829154968
Apple iMac 2024,BC365635280,apple imac 2024,8,,Technology,0.929598331451416,zeroshot_high_conf,Services,0.7605248781612305,Technology,0.929598331451416
height adjustable desk,BC448594692,height adjustable desk,3,Furniture,Technology,0.6847625887017594,semantic_conf,Technology,0.7608473207797327,Furniture,0.7160667777061462
Adoby Creative enterprise,BC300164147,adoby creative enterprise,6,,Furniture,0.6726002135596176,semantic_conf,Furniture,0.7473335706217974,Technology,0.5490069329738616
Dropbox Business,BC196829676,dropbox business,4,,Furniture,0.6836878547341446,semantic_conf,Furniture,0.7596531719268274,Services,0.6066875696182251
Windows 10 Pro,BC785075265,windows 10 pro,8,,Technology,0.8480318784713745,zeroshot_high_conf,Services,0.775466689722815,Technology,0.8480318784713745
Used DSL premium,BC230955221,used dsl premium,8,,Services,0.6942067705903162,semantic_conf,Services,0.7713408562114624,Technology,0.541742581129074
Steelcase divano,BC856035092,steelcase divano,16,,Furniture,0.9266169667243958,zeroshot_high_conf,Technology,0.7676273444594214,Furniture,0.9266169667243958
HON swivel chair,BC522409833,hon swivel chair,14,,Furniture,0.8980298638343811,zeroshot_high_conf,Technology,0.7759115030353562,Furniture,0.8980298638343811
bench Model Pro-337,BC762427117,bench model pro-337,1,,Furniture,0.9125643968582153,zeroshot_high_conf,Technology,0.7852742428949048,Furniture,0.9125643968582153
인터넷 서비스 standard,BC215847550,인터넷 서비스 standard,2,Services,Services,0.6529860358482188,semantic_conf,Services,0.7255400398313542,Furniture,0.5178318619728088
filing cabinet,BC123301671,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Services,0.5998937487602234
cabinet,BC371775842,cabinet,20,Furniture,Furniture,0.8806821703910828,zeroshot_high_conf,Services,0.7432238669470849,Furniture,0.8806821703910828
キャビネット,BC757611451,キャヒネット,0,Furniture,Services,0.8023324180563387,agreement,Services,0.7394728666574675,Services,0.49488469958305353
database support unlimited,BC279110141,database support unlimited,13,Services,Furniture,0.683613918546001,semantic_conf,Furniture,0.7595710206066677,Services,0.664414358139038
SIP trunk,BC758245879,sip trunk,16,,Technology,0.8250910304532275,agreement,Technology,0.7459784606398413,Technology,0.5233923554420471
monitor v3,BC440908961,monitor v3,12,Technology,Technology,0.6968646705150604,zeroshot_fallback,Services,0.7585143459343873,Technology,0.7742940783500671
plastic sofa Model X-348,BC146688450,plastic sofa model x-348,1,,Furniture,0.9576216340065002,zeroshot_high_conf,Technology,0.7841298337152173,Furniture,0.9576216340065002
plastic office desk Model B-385,BC315495749,plastic office desk model b-385,1,,Technology,0.698285843912116,semantic_conf,Technology,0.7758731599023511,Furniture,0.606809139251709
canapé Model B-565,BC997969776,canape model b-565,1,,Technology,0.7055364986095342,semantic_conf,Technology,0.7839294428994824,Services,0.5180883347988129
managed services enterprise,BC920536715,managed services enterprise,4,Services,Services,0.976955235004425,zeroshot_high_conf,Furniture,0.7598089784682702,Services,0.976955235004425
Anti-virus basic,BC704672023,anti-virus basic,17,,Furniture,0.6842447172853913,semantic_conf,Furniture,0.7602719080948792,Technology,0.6149392127990723
Adobe Creative Suite monthly bundle,BC582522615,adobe creative suite monthly bundle,6,,Furniture,0.6874625482878587,semantic_conf,Furniture,0.7638472758753985,Technology,0.6603657960891723
4K MONITOR BACKLIT,BC886411102,4k monitor backlit,12,,Technology,0.8128978610038757,zeroshot_high_conf,Services,0.7646117818856202,Technology,0.8128978610038757
cadeira,BC553615317,cadeira,19,Furniture,Technology,0.7013184561523853,semantic_conf,Technology,0.7792427290582059,Furniture,0.52183438539505
krzesło,BC229429404,krzesło,19,Furniture,Technology,0.6878363325390278,semantic_conf,Technology,0.7642625917100309,Services,0.5288125872612
Haworth swivel chair,BC213294985,haworth swivel chair,14,,Furniture,0.9235842823982239,zeroshot_high_conf,Technology,0.7652957369869248,Furniture,0.9235842823982239
ASUS PB278Q certified,BC196725836,asus pb278q certified,9,,Services,0.6539625056335594,semantic_conf,Services,0.7266250062595104,Technology,0.6171641945838928
HON イス,BC803040905,hon イス,0,,Services,0.6609329407838808,semantic_conf,Services,0.734369934204312,Technology,0.5006520628929138
table,BC317790892,table,10,Furniture,Technology,0.6685014626884892,semantic_conf,Technology,0.7427794029872102,Furniture,0.5648841261863708
стул,BC501535849,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Services,0.4932954609394073
LG UltraWide Gen 2,BC159124453,large ultrawide gen 2,12,,Services,0.6771187853071656,semantic_conf,Services,0.7523542058968506,Technology,0.6803433895111084
Lenovo ThinkPad,BC752817769,lenovo thinkpad,8,,Technology,0.8982166647911072,zeroshot_high_conf,Services,0.7718259188106446,Technology,0.8982166647911072
طابعة dual-band,BC846326954,طابعة dual-band,18,Technology,Services,0.6845110406812431,semantic_conf,Services,0.760567822979159,Technology,0.5911752104759216
workstaton,BC432342748,workstaton,10,Furniture,Technology,0.9484072211249981,agreement,Technology,0.7425557067553682,Technology,0.7165323257446289
managed services,BC777153720,managed services,7,Services,Services,0.9861924052238464,zeroshot_high_conf,Furniture,0.7793823049767046,Services,0.9861924052238464
Ofice 365,BC811871111,ofice 365,6,,Furniture,0.6881259122214218,semantic_conf,Furniture,0.764584346912691,Technology,0.553628784418106
MS Office,BC796403636,ms office,4,,Furniture,0.684973491159163,semantic_conf,Furniture,0.7610816568435144,Services,0.5364996671676635
ergonomic chair,BC554773258,ergonomic chair,14,Furniture,Technology,0.7059221622334685,semantic_conf,Technology,0.7843579580371872,Furniture,0.7789594531059265
database support business,BC834773724,database support business,13,Services,Furniture,0.6890791339905658,semantic_conf,Furniture,0.7656434822117397,Services,0.6017633080482483
RDP software,BC978505410,rdp software,4,,Technology,0.6937522888183594,zeroshot_fallback,Furniture,0.7500713080466699,Technology,0.7708358764648438
Kyocera ECOSYS dual-band,BC864524716,kyocera ecosys dual-band,8,,Technology,0.9157348871231079,zeroshot_high_conf,Services,0.7784718963077454,Technology,0.9157348871231079
HP ProBook,BC176648733,hp probook,8,,Technology,0.9005262851715088,zeroshot_high_conf,Services,0.7801379057338623,Technology,0.9005262851715088
Office 365,BC765931799,office 365,6,,Furniture,0.6948508539519211,semantic_conf,Furniture,0.7720565043910235,Technology,0.6387297391891479
compter,BC342217581,compter,21,Technology,Services,0.6626756792692171,semantic_conf,Services,0.7363063102991301,Technology,0.7117092847824097
принтер portable Plus,BC459910894,принтер portable plus,18,,Services,0.6865859439309837,semantic_conf,Services,0.7628732710344264,Technology,0.6852851629257202
SIP trunk enterprise,BC927636977,sip trunk enterprise,4,,Furniture,0.6758937308461289,semantic_conf,Furniture,0.7509930342734765,Technology,0.626841402053833
IT support,BC638828465,it support,13,,Technology,0.873793363571167,zeroshot_high_conf,Furniture,0.7770395326649258,Technology,0.873793363571167
Lounge Seating LS-200,BC218494225,lounge seating ls-200,5,,Furniture,0.908184289932251,zeroshot_high_conf,Technology,0.7487176279104208,Furniture,0.908184289932251
4k monitor v3,BC761421566,4k monitor v3,12,Technology,Technology,0.9301666021347046,zeroshot_high_conf,Services,0.7617301953339539,Technology,0.9301666021347046
steel szafa,BC164480705,steel szafa,16,Furniture,Technology,0.6982728713126125,semantic_conf,Technology,0.7758587459029028,Furniture,0.5474650382995605
deluxe skrivbord,BC508774805,deluxe skrivbord,8,Furniture,Services,0.6963252329144587,semantic_conf,Services,0.7736947032382874,Furniture,0.5639467835426331
Chromebook,BC683579921,chromebook,8,,Technology,0.9834972023963928,zeroshot_high_conf,Services,0.7746127339771179,Technology,0.9834972023963928
stol,BC780830076,stol,19,Furniture,Technology,0.7001521780285297,semantic_conf,Technology,0.7779468644761441,Furniture,0.601912522315979
computadora backlit,BC863934819,computadora backlit,9,Technology,Technology,0.8322439193725586,zeroshot_high_conf,Services,0.7419438171992992,Technology,0.8322439193725586
Used Anti virus per user,BC878647434,used anti virus per user,17,,Furniture,0.6946177851412263,semantic_conf,Furniture,0.771797539045807,Technology,0.6505966186523438
executive desk,BC431784498,executive desk,3,Furniture,Furniture,0.864224910736084,zeroshot_high_conf,Technology,0.7762746121730127,Furniture,0.864224910736084
DSL premium,BC230955221,dsl premium,7,,Furniture,0.6829430550011899,semantic_conf,Furniture,0.7588256166679888,Technology,0.6700743198394775
iCloud storage,BC803740977,icloud storage,7,,Technology,0.8555589914321899,zeroshot_high_conf,Furniture,0.7630167768700151,Technology,0.8555589914321899
premium cabnit,BC490922764,premium cabnit,16,Furniture,Technology,0.6844755344958249,semantic_conf,Technology,0.7605283716620276,Furniture,0.5485283732414246
ITSM service service,BC706496928,itsm service service,7,,Services,0.819917619228363,zeroshot_high_conf,Furniture,0.7801670001251726,Services,0.819917619228363
biurko,BC921584159,biurko,3,Furniture,Technology,0.8381608786244906,agreement,Technology,0.7544976975764551,Technology,0.5349805772304534
bureau Model A-798,BC256571398,bureau model a-798,1,,Technology,0.707379659000388,semantic_conf,Technology,0.7859773988893201,Furniture,0.6007378101348877
notebook,BC166582406,notebook,20,Technology,Services,0.8504119949866669,agreement,Services,0.7498415918425622,Services,0.5584845542907715
schreibtisch Model B-336,BC967949720,schreibtisch model b-336,1,,Technology,0.68731646734809,semantic_conf,Technology,0.7636849637201001,Furniture,0.5774626851081848
Back-up software,BC220828027,back-up software,17,,Furniture,0.6700334083292451,semantic_conf,Furniture,0.7444815648102723,Technology,0.6590192317962646
height adjustable desk,BC524784283,height adjustable desk,3,Furniture,Technology,0.6847625887017594,semantic_conf,Technology,0.7608473207797327,Furniture,0.7160667777061462
shelf,BC274079423,shelf,20,Furniture,Services,0.6659736881800803,semantic_conf,Services,0.7399707646445336,Furniture,0.503303074836731
SD-WAN service per device,BC848438614,sd-wan service per device,17,,Furniture,0.6877781521532502,semantic_conf,Furniture,0.7641979468369446,Technology,0.6827081680297852
Adobe CC All Apps,BC486556226,adobe cc all apps,6,,Technology,0.7088679313659668,zeroshot_fallback,Furniture,0.7595979415400713,Technology,0.7876310348510742
SSH client,BC603330974,ssh client,17,,Furniture,0.6768297504637207,semantic_conf,Furniture,0.7520330560708008,Technology,0.6101025342941284
Lounge Seating LS-200 Model X-640,BC427012523,lounge seating ls-200 model x-640,1,,Furniture,0.8560630083084106,zeroshot_high_conf,Technology,0.7748526091745068,Furniture,0.8560630083084106
Kimball loveseat,BC879872949,kimball loveseat,5,,Furniture,0.974806547164917,zeroshot_high_conf,Technology,0.7461760858571982,Furniture,0.974806547164917
ITIL support,BC263162642,itil support,13,,Furniture,0.6947551174195209,semantic_conf,Furniture,0.7719501304661343,Technology,0.7588571906089783
cabnet,BC955220572,cabnet,16,Furniture,Technology,0.8398645804867967,agreement,Technology,0.7637279489935705,Technology,0.5283714056015014
notebook,BC992654825,notebook,20,Technology,Services,0.8504119949866669,agreement,Services,0.7498415918425622,Services,0.5584845542907715
MFP,BC891474266,mfp,20,,Services,0.6474553952761801,semantic_conf,Services,0.7193948836402001,Furniture,0.5319855153560638
white armchair,BC301792175,white armchair,19,Furniture,Furniture,0.9317294359207153,zeroshot_high_conf,Technology,0.755874728074014,Furniture,0.9317294359207153
premium sectional Model Pro-594,BC517304549,premium sectional model pro-594,1,,Furniture,0.9667794704437256,zeroshot_high_conf,Technology,0.7806331868341138,Furniture,0.9667794704437256
1TB SSD Laptop touchscreen 2020,BC921837488,1tb ssd laptop touchscreen 2020,8,,Technology,0.9620697498321533,zeroshot_high_conf,Services,0.7662587257793335,Technology,0.9620697498321533
iCloud storage service,BC905687707,icloud storage service,7,,Furniture,0.6959486037167814,semantic_conf,Furniture,0.7732762263519792,Technology,0.7108523368835449
label printer,BC561778017,label printer,18,Technology,Services,0.6968379905160668,semantic_conf,Services,0.7742644339067408,Technology,0.6178954243659973
HP OfficeJet,BC385891368,hp officejet,18,,Services,0.6872543504174949,semantic_conf,Services,0.7636159449083277,Technology,0.7166809439659119
Global bookcase,BC800587168,global bookcase,16,,Furniture,0.818692684173584,zeroshot_high_conf,Technology,0.7640008190573523,Furniture,0.818692684173584
leather Aeron chair,BC744354734,leather aeron chair,14,,Furniture,0.9545280933380127,zeroshot_high_conf,Technology,0.780799679953386,Furniture,0.9545280933380127
chrome book,BC481584364,chrome book,8,Technology,Services,0.845972649472059,agreement,Services,0.768180677550116,Services,0.5333157062530517
cloud backup,BC367321301,cloud backup,17,Services,Furniture,0.6743934463713136,semantic_conf,Furniture,0.7493260515236817,Technology,0.7142816305160522
support contract package,BC307511166,support contract package,13,Services,Furniture,0.6909914417298236,semantic_conf,Furniture,0.7677682685886928,Services,0.7321998476982117
on-site support,BC723876967,on-site support,13,Services,Services,0.8463297486305237,zeroshot_high_conf,Furniture,0.7717362690006802,Services,0.8463297486305237
server maintenance,BC769136744,server maintenance,4,Services,Furniture,0.6859947154194932,semantic_conf,Furniture,0.7622163504661035,Services,0.7238531708717346
stuhl,BC422481128,stuhl,19,Furniture,Technology,0.6928627922329365,semantic_conf,Technology,0.769847546925485,Furniture,0.5108627557754516
Salesforce Enterprise business,BC739018322,salesforce enterprise business,4,,Furniture,0.6911660144002061,semantic_conf,Furniture,0.7679622382224511,Technology,0.6288036108016968
wooden sofá,BC263369074,wooden sofa,11,Furniture,Furniture,0.9846240282058716,zeroshot_high_conf,Technology,0.7629919660592042,Furniture,0.9846240282058716
soffa,BC295858216,soffa,11,Furniture,Furniture,0.9171843528747559,zeroshot_high_conf,Technology,0.7567403924965821,Furniture,0.9171843528747559
sit-stand desk,BC757518717,sit-stand desk,3,Furniture,Furniture,0.892298698425293,zeroshot_high_conf,Technology,0.7711028363551417,Furniture,0.892298698425293
wooden workstaton,BC897218787,wooden workstaton,10,Furniture,Furniture,0.8487838506698608,zeroshot_high_conf,Technology,0.7492595603625459,Furniture,0.8487838506698608
ASUS Monitor,BC621089199,asus monitor,12,,Technology,0.9041352272033691,zeroshot_high_conf,Services,0.7587889445328675,Technology,0.9041352272033691
deluxe sofa,BC333848350,deluxe sofa,5,Furniture,Furniture,0.9811215996742249,zeroshot_high_conf,Technology,0.760165653613851,Furniture,0.9811215996742249
plastic Aeron chair,BC968451673,plastic aeron chair,14,,Furniture,0.8659670948982239,zeroshot_high_conf,Technology,0.7793461014812485,Furniture,0.8659670948982239
Steelcase storage,BC292056726,steelcase storage,16,,Technology,0.6982338183493557,semantic_conf,Technology,0.7758153537215063,Furniture,0.5401199221611023
escritorio,BC587563596,escritorio,3,Furniture,Technology,0.6898642038922654,semantic_conf,Technology,0.7665157821025171,Services,0.652492904663086
mesh filing cabinet,BC706570606,mesh filing cabinet,16,Furniture,Technology,0.6947631471724454,semantic_conf,Technology,0.7719590524138281,Services,0.5080470442771912
Steelcase Leap,BC128130121,steelcase leap,16,,Furniture,0.696562922000885,zeroshot_fallback,Technology,0.7685706475676367,Furniture,0.7739588022232056
NOC service,BC562340417,noc service,7,,Services,0.9611108899116516,zeroshot_high_conf,Furniture,0.7755143211586504,Services,0.9611108899116516
software support,BC853030195,software support,13,Services,Furniture,0.7146711630852618,semantic_conf,Furniture,0.7940790700947353,Services,0.6707435846328735
sectional,BC697347361,sectional,19,Furniture,Furniture,0.9280567169189453,zeroshot_high_conf,Technology,0.7527879227303861,Furniture,0.9280567169189453
managed services,BC458167668,managed services,7,Services,Services,0.9861924052238464,zeroshot_high_conf,Furniture,0.7793823049767046,Services,0.9861924052238464
computer desk,BC372826122,computer desk,3,Furniture,Technology,0.7040840422730791,semantic_conf,Technology,0.7823156025256434,Furniture,0.6081773042678833
multifunction printer,BC993830749,multifunction printer,18,Technology,Technology,0.7184920191764832,zeroshot_fallback,Services,0.7706998973352381,Technology,0.798324465751648
стул,BC885526510,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Services,0.4932954609394073
Global work desk,BC566177523,global work desk,3,,Technology,0.6879922902207719,semantic_conf,Technology,0.7644358780230799,Furniture,0.7519802451133728
Samsung Monitor,BC261795387,samsung monitor,12,,Technology,0.9393365979194641,zeroshot_high_conf,Services,0.7642090929055176,Technology,0.9393365979194641
Google Workspace,BC547236783,google workspace,4,,Furniture,0.6776289591462235,semantic_conf,Furniture,0.7529210657180261,Technology,0.6051396727561951
managed services,BC486782357,managed services,7,Services,Services,0.9861924052238464,zeroshot_high_conf,Furniture,0.7793823049767046,Services,0.9861924052238464
キャビネット,BC785605643,キャヒネット,0,Furniture,Services,0.8023324180563387,agreement,Services,0.7394728666574675,Services,0.49488469958305353
data plan - Refurbished,BC733846414,data plan - refurbished,8,,Services,0.7011816405568232,semantic_conf,Services,0.7790907117298035,Technology,0.49897692203521726
professional couch,BC528628393,professional couch,5,Furniture,Furniture,0.9551191926002502,zeroshot_high_conf,Technology,0.7503171185529685,Furniture,0.9551191926002502
Kimball ソファ Model Pro-426,BC756598356,kimball ソファ model pro-426,1,,Technology,0.6944562395248326,semantic_conf,Technology,0.7716180439164807,Furniture,0.5694493889808655
bookcase - Refurbished,BC804623475,bookcase - refurbished,8,,Furniture,0.8144440054893494,zeroshot_high_conf,Services,0.7792985531261353,Furniture,0.8144440054893494
モニター,BC629977010,モニター,0,Technology,Services,0.6597381776002871,semantic_conf,Services,0.7330424195558745,Furniture,0.5126240074634552
plastic диван,BC338965760,plastic диван,11,Furniture,Technology,0.6799491595480408,semantic_conf,Technology,0.7554990661644898,Services,0.48089071512222287
Knoll イス,BC357227536,knoll イス,0,,Services,0.6624801998762118,semantic_conf,Services,0.7360891109735686,Furniture,0.5642209410667419
VPN service,BC740178067,vpn service,7,,Furniture,0.6990862518224027,semantic_conf,Furniture,0.7767625020248918,Services,0.6226499676704407
Dell P2419H,BC392201792,dell p2419h,8,,Services,0.6990924679551234,semantic_conf,Services,0.7767694088390259,Technology,0.6997641921043396
internet service,BC639449617,internet service,7,Services,Furniture,0.7114915758046414,semantic_conf,Furniture,0.7905461953384905,Services,0.7002559900283813
computer v3,BC987077148,computer v3,9,Technology,Technology,0.9317516684532166,zeroshot_high_conf,Services,0.7444544244418835,Technology,0.9317516684532166
white height adjustable desk,BC472929578,white height adjustable desk,3,Furniture,Furniture,0.832136332988739,zeroshot_high_conf,Technology,0.751123538240365,Furniture,0.832136332988739
mesh shelf,BC783809682,mesh shelf,16,Furniture,Technology,0.6845793896288814,semantic_conf,Technology,0.7606437662543127,Furniture,0.6662228822708129
HP EliteDesk quiet,BC395627385,hp elitedesk quiet,8,,Services,0.6970597290310968,semantic_conf,Services,0.774510810034552,Furniture,0.6440237045288085
digital device,BC858305156,digital device,9,Technology,Technology,0.9571600556373596,zeroshot_high_conf,Services,0.736434261859486,Technology,0.9571600556373596
fabric مكتب,BC243974416,fabric مكتب,16,Furniture,Technology,0.6946893864245358,semantic_conf,Technology,0.771877096027262,Furniture,0.5592398107051849
Steelcase desk,BC209815321,steelcase desk,16,,Furniture,0.9749001264572144,zeroshot_high_conf,Technology,0.7803345778883765,Furniture,0.9749001264572144
SD-WAN service,BC758347916,sd-wan service,7,,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Technology,0.6276449918746948
printer,BC805315791,printer,18,Technology,Services,0.6975449135240318,semantic_conf,Services,0.7750499039155909,Technology,0.6512452960014343
stoarge cabinet,BC872493367,stoarge cabinet,16,Furniture,Furniture,0.8879026770591736,zeroshot_high_conf,Technology,0.7745385626257727,Furniture,0.8879026770591736
